"AIM/CGE 2.1-EMF33_tax_lo_none",3.059231224
"AIM/CGE 2.1-EMF33_WB2C_cost100",1.643507397
"AIM/CGE 2.1-EMF33_WB2C_full",1.682292744
"AIM/CGE 2.1-TERL_15D_LowCarbonTransportPolicy",1.485857661
"AIM/CGE 2.1-TERL_15D_NoTransportPolicy",1.517584558
"AIM/CGE 2.1-TERL_2D_LowCarbonTransportPolicy",1.913531155
"AIM/CGE 2.1-TERL_2D_NoTransportPolicy",1.95649683
"AIM/CGE 2.1-TERL_Baseline_LowCarbonTransportPolicy",4.0846252
"AIM/CGE 2.1-TERL_Baseline_NoTransportPolicy",4.289333977
"C-ROADS-5.005-Ratchet-1.5-allCDR",1.445927068
"C-ROADS-5.005-Ratchet-1.5-limCDR",1.469652248
"C-ROADS-5.005-Ratchet-1.5-limCDR-noOS",1.203647668
"C-ROADS-5.005-Ratchet-1.5-noCDR",1.458943402
"C-ROADS-5.005-Ratchet-1.5-noCDR-noOS",1.35003717
"C-ROADS-5.005-Reference",5.232548666
"GCAM 4.2-SSP1-19",1.462197988
"GCAM 4.2-SSP1-26",1.86766465
"GCAM 4.2-SSP1-34",2.329737821
"GCAM 4.2-SSP1-45",2.703158599
"GCAM 4.2-SSP1-Baseline",3.366567413
"GCAM 4.2-SSP2-19",1.474429926
"GCAM 4.2-SSP2-26",1.869150538
"GCAM 4.2-SSP2-34",2.460741312
"GCAM 4.2-SSP2-45",2.713033321
"GCAM 4.2-SSP2-60",3.580265822
"GCAM 4.2-SSP2-Baseline",4.45030303
"GCAM 4.2-SSP3-Baseline",4.656652634
"GCAM 4.2-SSP4-26",1.890503369
"GCAM 4.2-SSP4-34",2.345050065
"GCAM 4.2-SSP4-45",2.712546476
"GCAM 4.2-SSP4-60",3.458776822
"GCAM 4.2-SSP4-Baseline",3.982038805
"GCAM 4.2-SSP5-19",1.478780072
"GCAM 4.2-SSP5-26",1.861438016
"GCAM 4.2-SSP5-34",2.329773989
"GCAM 4.2-SSP5-45",2.731405472
"GCAM 4.2-SSP5-60",3.532842006
"GCAM 4.2-SSP5-Baseline",5.237733681
"IEA World Energy Model 2017-Faster Transition Scenario",2.050716516
"IMAGE 3.0.1-ADVANCE_2020_1.5C-2100",1.515287744
"IMAGE 3.0.1-ADVANCE_2020_Med2C",2.168722504
"IMAGE 3.0.1-ADVANCE_2020_WB2C",1.841933248
"IMAGE 3.0.1-ADVANCE_2030_Med2C",2.177708514
"IMAGE 3.0.1-ADVANCE_2030_WB2C",1.884210928
"IMAGE 3.0.1-ADVANCE_INDC",2.983619341
"IMAGE 3.0.1-ADVANCE_NoPolicy",4.201599712
"IMAGE 3.0.1-ADVANCE_Reference",3.627603779
"IMAGE 3.0.1-CD-LINKS_INDCi",3.627493833
"IMAGE 3.0.1-CD-LINKS_NoPolicy",4.184420867
"IMAGE 3.0.1-CD-LINKS_NPi",3.936093766
"IMAGE 3.0.1-CD-LINKS_NPi2020_1000",1.91617799
"IMAGE 3.0.1-CD-LINKS_NPi2020_1600",2.124365022
"IMAGE 3.0.1-CD-LINKS_NPi2020_400",1.532617017
"IMAGE 3.0.1-IMA15-AGInt",1.493698513
"IMAGE 3.0.1-IMA15-Def",1.459822645
"IMAGE 3.0.1-IMA15-Eff",1.486527277
"IMAGE 3.0.1-IMA15-LiStCh",1.440599719
"IMAGE 3.0.1-IMA15-LoNCO2",1.464831587
"IMAGE 3.0.1-IMA15-Pop",1.479519683
"IMAGE 3.0.1-IMA15-RenElec",1.488092196
"IMAGE 3.0.1-IMA15-TOT",1.401052425
"IMAGE 3.0.1-SSP1-19",1.438275727
"IMAGE 3.0.1-SSP1-26",1.920262851
"IMAGE 3.0.1-SSP1-34",2.414486875
"IMAGE 3.0.1-SSP1-45",2.896461031
"IMAGE 3.0.1-SSP1-Baseline",3.265928334
"IMAGE 3.0.1-SSP2-26",1.884719032
"IMAGE 3.0.1-SSP2-34",2.369397279
"IMAGE 3.0.1-SSP2-45",2.978716039
